Depth(Er),Attenuation(Efield),BeamAngle(deg),as(abohr),zConf(Hz),tTB(Er),tx(Er),ty(Er),tdiag(Er),u(Er),MeanSplittingGndTo1,MeanSplittingGndTo2,MeanSplittingGndTo3,MeanSplittingGndTo4,MeanSplittingGndTo5,MeanSplittingGndTo6,MeanSplittingGndTo7,MeanSplittingGndTo8,GndTopToBandBtm1,GndTopToBandBtm2,GndTopToBandBtm3,GndTopToBandBtm4,GndTopToBandBtm5,GndTopToBandBtm6,GndTopToBandBtm7,GndTopToBandBtm8,GndBtmToBandTop1,GndBtmToBandTop2,GndBtmToBandTop3,GndBtmToBandTop4,GndBtmToBandTop5,GndBtmToBandTop6,GndBtmToBandTop7,GndBtmToBandTop8,BandWidth1,BandWidth2,BandWidth3,BandWidth4,BandWidth5,BandWidth6,BandWidth7,BandWidth8a
4,0.4,91.627,-888,21000,0.11784,0.11233,0.12336,0.0079171,-0.29566,1.9193,3.1053,4.2119,6.0272,6.9574,8.0427,9.4519,0.69824,1.5746,2.234,3.8655,4.9087,5.8254,7.5379,3.9454,4.9262,5.7275,9.437,9.9117,10.102,11.567,0.94276,2.3044,2.4089,2.5507,4.6287,4.0603,3.3342,3.0865
4,0.5,91.627,-888,21000,0.11801,0.1171,0.11892,0.008509,-0.29589,1.913,3.0966,4.1902,6.0217,6.9375,8.0278,9.4399,0.73121,1.5307,2.1858,3.864,4.8498,5.8457,7.5093,3.9263,4.8893,5.7052,9.475,9.9339,10.05,11.546,0.94408,2.251,2.4145,2.5753,4.6669,4.1401,3.2602,3.0929
4,0.6,91.627,-888,21000,0.11823,0.12025,0.11621,0.0088948,-0.29577,1.9071,3.0929,4.177,6.0188,6.9257,8.0196,9.4331,0.75062,1.567,2.1545,3.8653,4.8118,5.8592,7.484,3.9123,4.8666,5.6921,9.4986,9.8963,10.028,11.534,0.94585,2.2158,2.3537,2.5917,4.6874,4.1387,3.2229,3.1044
4,0.7,91.627,-888,21000,0.11841,0.12227,0.11456,0.0091392,-0.29558,1.9028,3.0912,4.1691,6.0171,6.9187,8.0148,9.4291,0.76209,1.5385,2.1347,3.8669,4.7878,5.8577,7.4686,3.9028,4.8528,5.6843,9.5128,9.873,10.015,11.527,0.94732,2.1934,2.367,2.6023,4.6986,4.1379,3.2097,3.1114
4,0.8,91.627,-888,21000,0.11854,0.12347,0.11361,0.009284,-0.29544,1.8999,3.0905,4.1645,6.0162,6.9149,8.0122,9.4269,0.76858,1.5549,2.123,3.8681,4.7737,5.8508,7.462,3.8971,4.8448,5.6799,9.521,9.8594,10.007,11.523,0.94831,2.1802,2.3415,2.6086,4.7046,4.1374,3.2079,3.113
4,0.9,91.627,-888,21000,0.11861,0.12407,0.11314,0.0093573,-0.29535,1.8984,3.0903,4.1622,6.0157,6.913,8.0109,9.4257,0.77179,1.5495,2.1171,3.8687,4.7666,5.8474,7.4621,3.8941,4.8408,5.6778,9.525,9.8526,10.003,11.521,0.94885,2.1735,2.3424,2.6118,4.7074,4.1372,3.2069,3.1104
4,1,91.627,-888,21000,0.11863,0.12425,0.113,0.0093784,-0.29532,1.898,3.0902,4.1616,6.0156,6.9124,8.0105,9.4254,0.7727,1.547,2.1154,3.8689,4.7645,5.8464,7.4621,3.8933,4.8396,5.6772,9.5262,9.8507,10.002,11.521,0.94901,2.1716,2.3436,2.6128,4.7082,4.1371,3.2067,3.1096
5,0.025,91.627,-888,21000,0.12699,0.043505,0.21047,0.00082932,-0.26396,1.9006,3.9826,4.9133,6.6524,7.9007,8.9578,10.182,0.095682,2.4669,2.997,4.8793,5.801,6.6712,7.7403,3.97,5.9057,6.6723,8.9329,10.451,11.408,12.59,1.0159,2.8584,2.4229,2.6594,3.0378,3.6337,3.7206,3.8338
5,0.1,91.627,-888,21000,0.10685,0.058268,0.15542,0.0028861,-0.31662,2.0565,3.6359,4.7551,6.4237,7.5852,8.6245,9.9438,0.57313,2.2336,3.2527,4.7203,5.7205,6.4517,7.9952,3.9882,5.4743,6.2172,9.0894,10.261,10.89,12.18,0.85476,2.5603,2.3859,2.1098,3.5143,3.6856,3.583,3.3296
5,0.2,91.627,-888,21000,0.098206,0.072605,0.12381,0.0047301,-0.34079,2.1664,3.4452,4.6464,6.3208,7.3998,8.4521,9.822,0.88799,2.0694,3.0436,4.4675,5.6166,6.3848,8.1564,4.0401,5.1991,6.027,9.2704,10.246,10.546,11.945,0.78565,2.3665,2.3441,2.1977,4.0173,3.8442,3.3754,3.0024
5,0.3,91.627,-888,21000,0.095758,0.082427,0.10909,0.0059105,-0.34875,2.2031,3.3714,4.5811,6.2849,7.312,8.3805,9.7703,1.0422,1.9886,2.9083,4.3818,5.5163,6.2774,8.0422,4.0891,5.0599,5.899,9.3911,10.031,10.337,11.838,0.76606,2.2808,2.3052,2.2246,4.2433,3.749,3.2935,3.0302
5,0.4,91.627,-888,21000,0.095157,0.089132,0.10118,0.0066841,-0.35148,2.2111,3.341,4.5401,6.2698,7.2664,8.3442,9.7435,1.1246,1.958,2.8199,4.358,5.4281,6.2564,7.983,4.1,4.9812,5.8708,9.4667,9.9468,10.216,11.784,0.76126,2.2142,2.2619,2.2897,4.3474,3.7575,3.1987,3.0395
5,0.5,91.627,-888,21000,0.095131,0.093678,0.096585,0.0071955,-0.35235,2.2091,3.328,4.5148,6.2618,7.2409,8.3245,9.728,1.1713,1.9658,2.7617,4.3538,5.3573,6.2673,7.9498,4.0801,4.934,5.8468,9.5128,9.9808,10.154,11.753,0.76105,2.1477,2.2072,2.3241,4.398,3.8625,3.1257,3.0423
5,0.6,91.627,-888,21000,0.095259,0.096705,0.093814,0.0075309,-0.35256,2.2049,3.3222,4.4985,6.2577,7.2261,8.3133,9.719,1.1987,1.9426,2.7237,4.3548,5.3114,6.2808,7.9213,4.0636,4.905,5.8305,9.5407,9.9958,10.126,11.735,0.76207,2.1028,2.2003,2.3448,4.4238,3.9223,3.0827,3.0521
